Filament Name,Filament Material,Filament Link,Filament Color,Filament Color Image Link,Filament Color Hex,Link to Filament TDS
"The Filament PLA 1.75mm SORBET YELLOW 1kg","The  PLA","https://ca.spectrumfilaments.com/products/the-filament-pla-1-75mm-sorbet-yellow-1kg","SORBET YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Sorbet_Yellow_PLA_0.jpg?v=1749680397",Not Available,Not Available
"The Filament PLA 1.75mm BISON BROWN 1kg","The  PLA","https://ca.spectrumfilaments.com/products/the-filament-pla-1-75mm-bison-brown-1kg","BISON BROWN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Bison_Brown_PLA_0.jpg?v=1749680391",Not Available,Not Available
"The Filament PLA 1.75mm WOOD ASH 1kg","The  PLA","https://ca.spectrumfilaments.com/products/the-filament-pla-1-75mm-wood-ash-1kg","WOOD ASH","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Wood_Ash_PLA_0.jpg?v=1749680384",Not Available,Not Available
"The Filament PLA 1.75mm SKY BLUE 1kg","The  PLA","https://ca.spectrumfilaments.com/products/the-filament-pla-1-75mm-sky-blue-1kg","SKY BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Sky_Blue_PLA_0.jpg?v=1749680378",Not Available,Not Available
"The Filament PLA 1.75mm CIRCUIT GREEN 1kg","The  PLA","https://ca.spectrumfilaments.com/products/the-filament-pla-1-75mm-circuit-green-1kg","CIRCUIT GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Circuit_Green_PLA_0.jpg?v=1749680372",Not Available,Not Available
"The Filament PLA 1.75mm SILVER ALUMINIUM 1kg","The  PLA","https://ca.spectrumfilaments.com/products/the-filament-pla-1-75mm-silver-aluminium-1kg","SILVER ALUMINIUM","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Silver_Aluminium_PLA_0.jpg?v=1749680366",Not Available,Not Available
"The Filament PLA 1.75mm TECHNICAL RED 1kg","The  PLA","https://ca.spectrumfilaments.com/products/the-filament-pla-1-75mm-technical-red-1kg","TECHNICAL RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Technical_Red_PLA_0.jpg?v=1749680358",Not Available,Not Available
"The Filament PLA 1.75mm PERFORMANCE BLUE 1kg","The  PLA","https://ca.spectrumfilaments.com/products/the-filament-pla-1-75mm-performance-blue-1kg","PERFORMANCE BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Performance_Blue_PLA_0.jpg?v=1749680351",Not Available,Not Available
"The Filament PLA 1.75mm CLOUD GREY 1kg","The  PLA","https://ca.spectrumfilaments.com/products/the-filament-pla-1-75mm-cloud-grey-1kg","CLOUD GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Cloud_Grey_PLA_0.jpg?v=1749680344",Not Available,Not Available
"The Filament PLA 1.75mm BASALT GREY 1kg","The  PLA","https://ca.spectrumfilaments.com/products/the-filament-pla-1-75mm-basalt-grey-1kg","BASALT GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Basalt_Grey_PLA_0.jpg?v=1749680338",Not Available,Not Available
"The Filament PLA 1.75mm TRAFFIC WHITE 1kg","The  PLA","https://ca.spectrumfilaments.com/products/the-filament-pla-1-75mm-traffic-white-1kg","TRAFFIC WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Traffic_White_PLA_0.jpg?v=1749680332",Not Available,Not Available
"The Filament PLA 1.75mm MIDNIGHT BLACK 1kg","The  PLA","https://ca.spectrumfilaments.com/products/the-filament-pla-1-75mm-midnight-black-1kg","MIDNIGHT BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Midnight_Black_PLA_0.jpg?v=1749680326",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm SILVER STAR 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-silver-star-1kg","SILVER STAR","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Silver_Star.jpg?v=1749680320",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm POLAR WHITE 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-polar-white-1kg","POLAR WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Polar_White.jpg?v=1749680311",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm PINK PANTHER 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-pink-panther-1kg","PINK PANTHER","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Pink_Panther.jpg?v=1749680302",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm PACIFIC BLUE 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-pacific-blue-1kg","PACIFIC BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Pacific_Blue.jpg?v=1749680292",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm NAVY BLUE 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-navy-blue-1kg","NAVY BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Navy_Blue.jpg?v=1749680283",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm LION ORANGE 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-lion-orange-1kg","LION ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Lion_Orange.jpg?v=1749680274",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm LIME GREEN 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-lime-green-1kg","LIME GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Lime_Green.jpg?v=1749680266",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm LIGHT GREY 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-light-grey-1kg","LIGHT GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Light_Grey.jpg?v=1749680257",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm IVORY BEIGE 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-ivory-beige-1kg","IVORY BEIGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Ivory_Beige.jpg?v=1749680248",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm DRAGON RED 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-dragon-red-1kg","DRAGON RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Dragon_Red.jpg?v=1749680238",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm DARK GREY 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-dark-grey-1kg","DARK GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Dark_Grey.jpg?v=1749680229",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm CARROT ORANGE 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-carrot-orange-1kg","CARROT ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Carrot_Orange.jpg?v=1749680220",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm CARRIBEAN BLUE 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-carribean-blue-1kg","CARRIBEAN BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Caribbean_Blue.jpg?v=1749680212",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm BLUE LAGOON 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-blue-lagoon-1kg","BLUE LAGOON","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Blue_Lagoon.jpg?v=1749680203",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm BLOODY RED 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-bloody-red-1kg","BLOODY RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Bloody_Red.jpg?v=1749680193",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm BAHAMA YELLOW 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-bahama-yellow-1kg","BAHAMA YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Bahama_Yellow.jpg?v=1749680184",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm ARCTIC WHITE 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-arctic-white-1kg","ARCTIC WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Artic_White.jpg?v=1749680176",Not Available,Not Available
"Filament Spectrum ReFill PLA Premium 1.75mm ANTHRACITE GREY 1kg","PLA Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-premium-1-75mm-anthracite-grey-1kg","ANTHRACITE GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PLA_PREMIUM_Arnthracite_Grey.jpg?v=1749680167",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm TRANSPARENT RED 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-transparent-red-1kg","TRANSPARENT RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Transparent_Red.jpg?v=1749680158",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm TRANSPARENT BLACK 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-transparent-black-1kg","TRANSPARENT BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Transparent_Black.jpg?v=1749680149",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm SILVER STAR 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-silver-star-1kg","SILVER STAR","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Silver_star.jpg?v=1749680140",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm SIGNAL YELLOW 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-signal-yellow-1kg","SIGNAL YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Signal_yellow.jpg?v=1749680131",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm PINK 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-pink-1kg","PINK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Pink.jpg?v=1749680123",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm PEARL GOLD 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-pearl-gold-1kg","PEARL GOLD","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Pearl_Gold.jpg?v=1749680113",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm PACIFIC BLUE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-pacific-blue-1kg","PACIFIC BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Pacific_Blue.jpg?v=1749680104",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm OLIVE GREEN 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-olive-green-1kg","OLIVE GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Olive_Green.jpg?v=1749680094",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm NAVY BLUE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-navy-blue-1kg","NAVY BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Navy_Blue.jpg?v=1749680085",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm LION ORANGE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-lion-orange-1kg","LION ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Lion_Orange.jpg?v=1749680076",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm LIME GREEN 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-lime-green-1kg","LIME GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Lime_Green.jpg?v=1749680068",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm LIGHT GREY 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-light-grey-1kg","LIGHT GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Light_grey.jpg?v=1749680059",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm ICELAND BLUE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-iceland-blue-1kg","ICELAND BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Iceland_Blue.jpg?v=1749680050",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm GLASSY 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-glassy-1kg","GLASSY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Glassy.jpg?v=1749680041",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm DEEP BLACK 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-deep-black-1kg","DEEP BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Deep_Black.jpg?v=1749680032",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm DARK GREY 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-dark-grey-1kg","DARK GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Dark_Grey.jpg?v=1749680023",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm BLOODY RED 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-bloody-red-1kg","BLOODY RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Bloody_Red.jpg?v=1749680014",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm BEIGE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-beige-1kg","BEIGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Beige.jpg?v=1749680005",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm ARCTIC WHITE 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-arctic-white-1kg","ARCTIC WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Arctic_White.jpg?v=1749679996",Not Available,Not Available
"Filament Spectrum ReFill PET-G Premium 1.75mm ANTHRACITE GREY 1kg","PET-G Premium","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pet-g-premium-1-75mm-anthracite-grey-1kg","ANTHRACITE GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_PETG_Anthracite_Grey.jpg?v=1749679987",Not Available,Not Available
"Filament Spectrum ReFill ASA-X CF10 1.75mm BK 1kg","ASA-X CF10","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-x-cf10-1-75mm-bk-1kg","BK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/1_ReFill_ASAX_CF_10.jpg?v=1749679978",Not Available,Not Available
"Filament Spectrum ReFill ASA 275 1.75mm TRAFFIC YELLOW 1kg","ASA 275","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-275-1-75mm-traffic-yellow-1kg","TRAFFIC YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_ASA_275_Pacific_Blue_90ea9f8a-d52a-4db0-91b1-ca7b06dfea2e.jpg?v=1749679969",Not Available,Not Available
"Filament Spectrum ReFill ASA 275 1.75mm SILVER STAR 1kg","ASA 275","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-275-1-75mm-silver-star-1kg","SILVER STAR","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_ASA_275_Silver_Star.jpg?v=1749679958",Not Available,Not Available
"Filament Spectrum ReFill ASA 275 1.75mm POLAR WHITE 1kg","ASA 275","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-275-1-75mm-polar-white-1kg","POLAR WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_ASA_275_Polar_White.jpg?v=1749679947",Not Available,Not Available
"Filament Spectrum ReFill ASA 275 1.75mm PACIFIC BLUE 1kg","ASA 275","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-275-1-75mm-pacific-blue-1kg","PACIFIC BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_ASA_275_Pacific_Blue.jpg?v=1749679933",Not Available,Not Available
"Filament Spectrum ReFill ASA 275 1.75mm NAVY BLUE 1kg","ASA 275","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-275-1-75mm-navy-blue-1kg","NAVY BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_ASA_275_Navy_Blue.jpg?v=1749679922",Not Available,Not Available
"Filament Spectrum ReFill ASA 275 1.75mm NATURAL 1kg","ASA 275","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-275-1-75mm-natural-1kg","NATURAL","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_ASA_275_Natural.jpg?v=1749679911",Not Available,Not Available
"Filament Spectrum ReFill ASA 275 1.75mm LION ORANGE 1kg","ASA 275","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-275-1-75mm-lion-orange-1kg","LION ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_ASA_275_Lion_Orange.jpg?v=1749679898",Not Available,Not Available
"Filament Spectrum ReFill ASA 275 1.75mm LIME GREEN 1kg","ASA 275","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-275-1-75mm-lime-green-1kg","LIME GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_ASA_275_Lime_Green.jpg?v=1749679877",Not Available,Not Available
"Filament Spectrum ReFill ASA 275 1.75mm FOREST GREEN 1kg","ASA 275","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-275-1-75mm-forest-green-1kg","FOREST GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_ASA_275_Forest_Green.jpg?v=1749679863",Not Available,Not Available
"Filament Spectrum ReFill ASA 275 1.75mm DEEP BLACK 1kg","ASA 275","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-275-1-75mm-deep-black-1kg","DEEP BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_ASA_275_Deep_Black.jpg?v=1749679852",Not Available,Not Available
"Filament Spectrum ReFill ASA 275 1.75mm DARK GREY 1kg","ASA 275","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-275-1-75mm-dark-grey-1kg","DARK GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_ASA_275_Dark_Grey.jpg?v=1749679840",Not Available,Not Available
"Filament Spectrum ReFill ASA 275 1.75mm BLOODY RED 1kg","ASA 275","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-asa-275-1-75mm-bloody-red-1kg","BLOODY RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_ASA_275_Bloody_Red.jpg?v=1749679830",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm UNMELLOW YELLOW 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-unmellow-yellow-1kg","UNMELLOW YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Unmellow_Yellow.jpg?v=1749679819",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm TROPICAL GREEN 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-tropical-green-1kg","TROPICAL GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Tropical_Green.jpg?v=1749679807",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm TAFFY PINK 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-taffy-pink-1kg","TAFFY PINK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Taffy_Pink.jpg?v=1749679795",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm STERLING SILVER 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-sterling-silver-1kg","STERLING SILVER","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Sterling_Silver.jpg?v=1749679785",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm SPICY COPPER 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-spicy-copper-1kg","SPICY COPPER","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Spicy_Copper.jpg?v=1749679774",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm SAPPHIRE BLUE 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-sapphire-blue-1kg","SAPPHIRE BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Sapphire_Blue.jpg?v=1749679764",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm RUBY RED 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-ruby-red-1kg","RUBY RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Ruby_Red.jpg?v=1749679754",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm ROSE GOLD 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-rose-gold-1kg","ROSE GOLD","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Rose_Gold.jpg?v=1749679743",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm PEARL WHITE 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-pearl-white-1kg","PEARL WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Pearl_White.jpg?v=1749679733",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm INDIGO BLUE 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-indigo-blue-1kg","INDIGO BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Indigo_Blue.jpg?v=1749679723",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm GLORIOUS GOLD 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-glorious-gold-1kg","GLORIOUS GOLD","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Glorious_Gold.jpg?v=1749679713",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm CINNAMON BRONZE 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-cinnamon-bronze-1kg","CINNAMON BRONZE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Cinammon_Bronze.jpg?v=1749679702",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm CANDY BLUE 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-candy-blue-1kg","CANDY BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Candy_Blue.jpg?v=1749679691",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm AMETHYST VIOLET 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-amethyst-violet-1kg","AMETHYST VIOLET","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Amethyst_Violet.jpg?v=1749679681",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm ALUMINIUM SILVER 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-aluminium-silver-1kg","ALUMINIUM SILVER","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Aluminium_Silver.jpg?v=1749679667",Not Available,Not Available
"Filament Spectrum ReFill PLA SILK 1.75mm APPLE GREEN 1kg","PLA SILK","https://ca.spectrumfilaments.com/products/filament-spectrum-refill-pla-silk-1-75mm-apple-green-1kg","APPLE GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/0_ReFill_SILK_Apple_green.jpg?v=1749679656",Not Available,Not Available
